Id,FirstName,LastName,Gpa,Age
2281,Ramathan,Muzamil,1.68,25
1158,Vincent,Muzeyi,2.79,29
1754,Zeuliya,Mwagale,2.61,38
878,Ambrose,Mwaka,2.08,44
1716,Dan,Mwambutsa,1.84,45
124,Sylvester,Mwangana,2.37,41
152,Philip,Mwanzala,1.88,39
240,Emmanuel,Mwase,2.35,40
1675,Duncan,Mwayi,2.83,22
1210,Julius,Mwebembezi,2.96,37
2201,Varence,Mwebembezi,2.11,37
2709,Cleophas,Mwebesa,1.51,20
1002,Cuthbart,Mwebesa,1.09,25
563,Norman,Mwegyesa,2.34,34
1275,Derrick,Mweheyo,2.12,32
2267,Brian,Mwemeke,1.31,27
3188,Julius,Mwenyi,3.73,38
1544,Nobert,Mwesiga,3.72,30
3114,Peter,Mwesiga,3.45,35
2339,Cleophus,Mwesigwa,3.8,22
697,Denes,Mwesigwa,2.34,30
1295,Johnson,Mwesigwa,3.4,24
778,Joseph,Mwesigwa,1.97,43
235,Wilson,Mwesigwa,3.94,23
1199,Wilson,Mwesigwa,1.7,34
3018,Alex,Mwesigye,2.22,23
613,Brian,Mwesigye,3.82,27
1188,Fabiano,Mwesigye,2.51,29
30,John,Mwesigye,2.14,22
934,Michael,Mwesigye,1.83,35
3171,Nicholas,Mwesigye,2.49,26
920,Rodgers,Mwesigye,1.54,37
391,Aiden,Mwijukye,3.79,24
3182,Gonzaga,Mwima,2.82,25
1315,Suubi,Mwine,2.9,39
674,Boaz,Mwolhoberya,2.36,26
1870,Muzamilu,Mwondha,3.66,32
166,Andrew,Mwongyera,3.45,32
1715,Andrew,Naaya,2.79,44
1992,Albert,Nabaasa,1.92,40
426,Cosma,Nabaasa,3.81,42
1979,Sheillah,Nabaasa,1.19,20
2251,Sharotte,Nabanja,2.57,22
1117,Alex,Nabasa,1.21,30
1856,Davis,Nabasa,1.73,44
1403,Jane,Nabasa,3.75,43
2352,Resty,Nabatanzi,1.6,34
1631,Brenda,Nabawanuka,2.37,38
37,Rosemary,Nabayunga,1.77,20
898,Judith,Nabifo,3.5,25
690,Martha,Nabijejere,1.26,24
1524,Arthur,Nabimanya,2.27,32
2118,Mary,Nabingi,2.43,21
1223,Halima,Nabirye,1.88,28
1710,Maria,Nabirye,1.85,21
552,Suzan,Nabirye,2.91,36
385,Julius,Nabongho,1.93,20
1972,Deborah,Nabuduwa,3.46,29
499,Saida,Nabukenya,2.41,22
927,Judith,Nabukwasi,3.72,44
1325,Sharon,Nabukwasi,1.24,43
1231,Caroline,Nabwire,1.87,44
225,Christine,Nabwire,3.65,34
1293,Prakicidis,Nabwire,2.68,38
1583,Rhina,Nabwire,1.52,38
1405,Ivan,Nabwokye,3.9,41
493,Win,Nachigude,3.39,42
792,Agnes,Nadongo,3.19,23
1061,Grace,Nadunga,2.34,33
2115,Lilian,Nafula,2.26,23
2307,Recheal,Nafuna,3.36,37
397,Sarah,Nagudi,3.13,27
467,Diannah,Nahabwe,1.79,24
1289,Caroline,Nahamya,2.72,44
1907,Chrispus,Nahurira,2.34,41
1514,Ditas,Nahurira,1.71,45
829,Monic,Nahwera,1.79,38
3175,Alice,Najjemba,1.9,39
2111,Edith,Najjemba,1.09,26
1733,Ruth,Najjuma,3.71,45
959,Sarah,Najjuma,2.84,21
2026,Joan,Nakabugo,3.54,32
795,Nankya,Nakacwa,3.44,21
1500,Safina,Nakanwagi,2.39,44
317,Immaculate,Nakaweesi,3.91,25
1528,Margaret,Nakaye,3.04,37
50,Bushiran,Nakayinda,3.24,44
2041,Ivan,Nakhombi,1.92,40
210,Rashidah,Nakiboneka,3.95,43
2132,Mary,Nakiduli,1.64,21
583,Cathy,Nakiganda,3.07,24
1728,Joyce,Nakiganda,3.15,40
2069,Faridah,Nakigudde,1.38,35
1978,Jane,Nakijje,3.08,21
539,Constansia,Nakinda,3.62,43
449,Grace,Nakiyimba,3.01,30
2694,Yowa,Nakiza,1.35,41
1411,Eva,Nakku,2.83,45
1644,Eriabu,Nakola,3.81,21
2337,Noah,Nakueira,3.96,40
41,Joan,Nakyeyune,1.63,40
1998,Beatrice,Nalugemwa,2.6,24
241,Viola,Nalugo,1.63,26
72,Stephen,Nalugodha,3.46,39
1931,Halima,Nalumansi,3.08,25
1878,Lindsay,Naluswa,1.72,39
909,Benardette,Nalwadda,3.76,39
967,Ann,Nalweyiso,1.49,33
679,Deborah,Nalwoga,3.62,27
1017,Stella,Nalyaka,2,30
2130,Irene,Namaganda,2.39,25
687,Anna,Namajja,1.6,23
1425,Annet,Namajja,1.49,34
415,Christine,Namajja,2.82,37
3068,Joan,Namajja,1.94,22
1677,Eva,Namakoye,2.42,40
142,Mildred,Namakoye,2.06,37
912,Aidah,Namale,3.2,26
1782,Leah,Namale,3.24,28
363,Moses,Namanya,1.69,30
1821,Owen,Namanya,2.3,21
1865,Paul,Namanya,2.3,43
36,Isaac,Namanzeri,1.97,42
122,Christine,Namara,3.9,30
644,Frank,Namara,3.94,20
438,Emma,Namasa,1.83,28
1301,Fairuzi,Namata,2.21,26
297,Sandra,Namatovu,1.24,28
3177,David,Namawa,3.43,24
942,Grace,Namazzi,2.26,20
1985,Ivan,Nambale,2.22,37
1183,Phiona,Nambozo,1.17,36
1858,Lydia,Nambubi,2.72,26
2405,Diana,Nambuya,2.26,20
414,Eresi,Nambuya,3.62,32
1801,James,Nambwali,1.82,20
1898,Joanita,Namiriimu,1.32,22
437,Derrickwaniala,Namubi,2.61,34
253,Angela,Namugabwe,3.94,29
1537,Eva,Namugere,2.86,22
214,Ziria,Namugwere,2.15,20
1050,Tamuseo,Namukowa,3.33,28
1089,Peruth,Namuleme,2.45,32
1885,Eseza,Namulemu,1.53,27
1816,Kizza,Namulondo,2.85,40
1250,Fionah,Namulundu,3.51,22
1690,Phionah,Namutamba,3.35,44
1924,Elizabeth,Namutawe,1.91,24
888,Allen,Namutebi,3.28,39
1741,Juliet,Namutebi,1.22,38
494,Doreen,Namutosi,3.54,23
1825,Joseline,Namutosi,3.75,30
2141,Angellar,Namutwa,3.31,36
375,Milley,Namuvu,1.52,21
1669,Mibola,Namuwenge,3.02,20
3013,Immaculate,Namuwonge,2.7,20
1150,Scovia,Namwabira,1.1,25
1473,Sharon,Namwalye,2.7,20
134,Doreen,Namwangara,2.34,33
1442,Aisha,Nandudu,2.34,40
1861,Esther,Nandutu,3.81,25
409,Winfred,Nangila,2.8,39
565,Mercy,Nangobi,2.38,39
698,Josephine,Nangonzi,2.33,29
2692,Tom,Nangumba,1.59,33
2288,Deborah,Nanjego,1.37,38
1658,Harriet,Nankai,1.47,43
479,Martin,Nankunda,2.77,32
136,Shilla,Nankunda,2.89,27
1308,Rhona,Nankya,3.95,37
427,Judith,Nansamba,3.69,42
180,Malita,Nansanga,2.98,45
765,Ester,Nansigo,2.21,39
1452,Crispus,Nansiima,1.95,20
128,Monicah,Nansubuga,3.54,32
568,Deborah,Nantaba,2.28,30
446,Eron,Nantaba,4,27
859,Naome,Nantatsa,3.88,43
735,Saphina,Nantongo,3.41,30
1779,Ronnet,Nanyanga,2.43,39
1953,Lucy,Nanyonjo,2.59,22
992,Yudaya,Nanyonjo,1.89,36
1443,Laban,Nareeba,2.81,31
89,Anthony,Nasasira,1.72,20
1917,Faith,Nasasira,3.22,40
638,Isaih,Nasasira,3.53,34
1024,Maureen,Nasasira,2.54,36
508,Reuben,Nasasira,3.17,41
1251,Stuart,Nasasira,1.9,44
339,John,Nasichongi,1.7,35
1659,Joan,Nasirumbi,2.33,23
1642,Jacquiline,Nassiba,2.33,35
1823,Jackline,Nassozi,3.6,36
542,Tracy,Nassuna,1.87,37
2310,Mary,Natabona,3.12,38
1735,Isaac,Natagalu,3.39,20
2090,Anthelbert,Natamba,2.77,34
530,Jaster,Natocho,1.41,24
83,Maria,Natuhwera,2.36,29
473,Grace,Natukunda,1.54,24
208,Nelson,Natukunda,2.96,45
592,Sylivia,Natukunda,3.76,36
1545,Yvonne,Natukunda,2.06,44
1837,Julius,Natuma,1.54,20
560,Conrad,Natumanya,1.3,28
2410,Joresmeh,Natumanya,1.64,29
1134,Keith,Natumanya,2.69,37
88,,Natumanyawinstone,1.75,36
249,Alex,Naturinda,3.64,23
1562,Benson,Naturinda,2.26,26
1505,Patience,Naturinda,3.1,39
523,Rogers,Naturinda,3.2,31
2325,Hellen,Naula,1.29,21
129,Alice,Nayebare,1.79,32
2152,Amon,Nayebare,2.22,29
179,Shivan,Nayebare,2.24,25
1001,Collins,Nayetegyereza,1.01,29
3025,Jaliat,Naziwa,3.42,30
2324,Judith,Ndagano,1.51,42
860,Jude,Ndara,2.34,29
2171,Kuka,Ndara,1.84,36
344,Isaac,Ndikumwami,3.25,45
1947,Peter,Ndyabarema,3.96,27
753,Amon,Ndyamuhaki,3.46,30
2296,Genensio,Ndyamuhaki,3.23,30
529,Joshua,Ndyamuhaki,1.01,32
361,Isaac,Ndyamwesiga,3.82,25
3066,Simon,Ndyomuhaki,3.73,21
1039,Doreen,Nekesa,3.64,36
1549,Godfine,Nenongo,2.85,45
893,Brian,Ngabirano,3.22,37
2260,Christopher,Ngabirano,3.27,29
651,Isaaya,Ngabirano,2.95,20
1421,Prisma,Ngabirano,3.95,22
465,Paul,Nganda,3.62,41
2150,Shafiq,Ngeywa,1.54,40
217,Cranimar,Nimuhamya,3.76,37
2332,Merinah,Nimurungi,3.68,26
1166,Dorcus,Nimusiima,1.88,40
3142,Edson,Nimusiima,2.35,37
1049,Elaine,Nimusiima,2,39
1520,Sharon,Nimusiima,3.49,44
1817,Abraham,Ninsiima,3.46,28
688,Ambrose,Ninsiima,3.37,20
589,Claire,Ninsiima,2.79,28
1623,Godiano,Ninsiima,3.77,20
534,Ham,Ninsiima,2.5,22
569,Janet,Ninsiima,2.19,43
1333,Lucky,Ninsiima,3.93,32
1541,Bernald,Niringiyimana,3.87,44
1433,Herbert,Niringiyimana,3.31,20
327,Mackas,Nitwesiga,1.89,26
2199,Timothy,Niwabiine,2.71,43
1286,Ambrose,Niwagaba,3.32,43
1604,Ambrose,Niwagaba,1.78,34
2092,Bosco,Niwagaba,3.44,38
1160,Desire,Niwagaba,3.68,39
58,Deus,Niwagaba,1.79,32
2231,Isaac,Niwagaba,2.79,31
955,Jamali,Niwagaba,1.03,32
998,Martin,Niwagaba,3.39,43
1032,Robert,Niwagaba,3.11,21
1204,Robert,Niwagaba,3.81,45
2194,Rodgers,Niwagaba,1.21,26
782,Rogers,Niwagaba,2.49,38
1968,Doreen,Niwaha,2,42
857,Donato,Niwahereza,1.09,22
2145,Brian,Niwamanya,3.23,32
1457,Isaac,Niwamanya,1.09,37
347,Rogers,Niwamanya,2.52,39
1565,Bedah,Niwampa,3.63,27
290,Ezra,Niwarinda,2.89,44
641,Suzan,Niwatuha,2.9,44
773,Brighton,Niwomurinzi,3.29,21
234,Fred,Niyonzima,3.24,41
1430,Dan,Nizeyimaana,2.42,24
500,Aphrah,Nkamwesiga,1.62,23
2012,Reagan,Nkolo,2.17,31
2230,Innocent,Nkurunungi,3.76,22
988,Leopold,Nkurunungi,1.17,30
2207,Herbert,Nkurunziza,2.73,21
469,Vallence,Nkurunziza,3.69,37
1829,Rimon,Nkwasa,3.43,39
537,Morodocai,Nomukama,2.39,28
828,Innocent,Nowamani,1.5,41
2138,Innocent,Nsabiyumva,3.83,24
1100,Gorret,Nsamba,3.84,44
199,Susan,Nsekanabo,3.62,35
398,Nasser,Nsenga,3.04,36
181,Alex,Nsengiyumva,3.09,27
2218,Brazia,Nshekanabo,1.19,29
609,Tony,Nsiima,1.47,43
1055,Brendah,Nsiimenta,2.49,37
92,Violah,Nsiimenta,3.46,25
1955,Yasin,Nsiiro,1.49,22
1264,Anthony,Nsimiire,2.55,40
2854,Jackson,Nsubuga,2.91,32
408,Keefa,Nsubuga,1.86,31
154,Shedulaka,Nsubuga,3.68,21
371,Mary,Ntabadde,1.11,29
1991,Denis,Ntembe,2.4,37
1751,Richard,Ntezimana,1.1,43
308,Isaac,Nteziryayo,1.51,36
2703,Geofrey,Ntulu,1.88,30
1788,Enock,Ntungire,3.44,38
2040,Ronald,Ntungura,2.66,23
1161,Joel,Ntuyo,1.88,31
1875,Denes,Nuwabine,3.11,37
1993,Hellen,Nuwabine,2.22,28
2327,Abel,Nuwagaba,2.3,36
3165,Anna,Nuwagaba,1.7,26
1714,Caroline,Nuwagaba,1.86,20
1696,Nobert,Nuwagaba,3.33,33
1011,Duncun,Nuwagira,2.21,36
2362,Ronard,Nuwagira,1.15,26
504,Collen,Nuwahereza,2.8,36
1834,Florence,Nuwahereza,2.25,20
483,Ronald,Nuwahora,3.76,42
3174,Edgar,Nuwajuna,3.19,37
1027,Thomas,Nuwajuna,1.18,40
2209,Chrispus,Nuwamanya,2.11,43
2351,Innocent,Nuwamanya,3.3,41
1843,Ivan,Nuwamanya,1.27,40
1804,Obadiah,Nuwamanya,1.11,26
634,Wickline,Nuwamanya,1.11,45
366,Edinah,Nuwandinda,2.78,45
1948,Naboth,Nuwatuha,1.6,20
1422,Abel,Nyabeda,3.11,45
1179,Ignatius,Nyabitunga,1.83,31
1526,Jonathan,Nyaika,2.9,28
995,Gladys,Nyakato,1.82,34
832,Paul,Nyamodi,1.8,32
1799,Ebuk,Nyangkol,2.68,25
3168,Hedwigh,Nyangoma,1.34,23
1590,Rebecca,Nyanzi,2.16,38
657,Vanity,Nyathirombo,2.05,34
236,Geoffrey,Nyeko,3.95,42
2413,Joseph,Nyeko,2.79,38
1960,Julius,Nyeko,2.38,37
2321,Richard,Nyeko,2.8,33
3184,Thomas,Nyero,3.92,23
364,Bannet,Nyesiga,1.03,35
1138,Amon,Nyesigyire,3.72,33
731,Caroline,Nyoncyera,1.69,36
1026,Moses,Nzabanbora,3.03,29
1927,Erasmas,Nzarore,2.93,34
1752,Benjamin,Nzayisenga,3.08,42
906,Simon,Oba,3.51,23
2216,Michael,Obale,2.04,23
353,Peter,Obare,3,27
591,Chandia,Obetaa,2.66,30
2014,Isaac,Obicho,2.95,22
627,Jude,Obier,1.99,20
1839,Daniel,Obira,2.36,32
451,Sam,Obong,1.41,21
659,Emmanuel,Obongonyinge,3.93,40
3132,Ronald,Obonyo,3.88,38
819,Juma,Oboth,3.74,38
547,Benard,Obulejo,3.85,34
2032,Isaac,Obuo,3.95,26
316,Emmanuel,Obur,2.24,41
1287,George,Oburu,3.61,22
362,Micheal,Obwalayum,1.29,35
1059,Martin,Obwalinga,2.46,41
412,Justine,Obwapus,1.35,20
673,Geofrey,Ocan,1.25,33
1946,James,Ocana,3.24,42
511,Emmanuel,Ocaya,2.92,22
1532,Agard,Ocen,2.48,26
164,Emmanuel,Ocen,1.23,32
729,Jogo,Ocen,3.33,40
1088,Moses,Ocen,1.62,29
1612,Robert,Ocen,1.36,36
1704,Daniel,Oceng,2.2,37
1753,David,Ochap,3.14,31
1427,Emmanuel,Ocheno,3.86,34
1114,Isaac,Ochieng,3.06,32
648,Chrispus,Ochilo,1.68,32
2082,Sam,Ochola,3.49,24
796,Benon,Ocokan,2.04,21
755,Isaac,Ocom,2.88,25
383,Joseph,Odeeny,2.68,20
2400,Mikaya,Odeke,3.41,24
1708,Robert,Odeke,3.22,41
1750,Stephen,Odeke,1.15,44
1132,Tom,Odho,3.71,24
1573,Francis,Oding,2.01,24
443,Denis,Odoki,3.51,43
2693,Ceaser,Odokonyero,2.9,20
305,Emmanuel,Odokonyero,1.63,33
143,Angel,Odong,2,44
612,James,Odong,1.88,31
65,Robert,Odong,3.42,32
1737,Abel,Odongo,3.63,25
2683,Benard,Odongo,2.25,44
251,Derick,Odongo,2.98,23
1835,Geoffrey,Odongo,3.86,41
2108,George,Odongo,3.29,30
1910,James,Odongo,3.58,26
2005,Julius,Odongo,2.14,30
890,Ostakio,Odongo,1.66,38
1450,Paul,Odongo,3.82,30
935,Quinto,Odongo,3.71,43
981,Samuel,Odongo,1.55,21
3200,Yorobuam,Odongo,1.4,28
2116,Benjamin,Odora,1.09,30
416,Bernard,Odu,2.29,27
713,Daniel,Oduket,1.48,36
1434,Solomon,Odungo,2.92,28
1145,Basil,Odwe,1.35,40
2167,Anthony,Oede,1.35,42
1420,Richard,Ogabe,3.42,35
1680,James,Ogaram,2.55,27
2297,David,Ogarama,1.59,25
2048,Peter,Ogen,2.85,36
26,Pius,Ogole,3.12,30
1866,Christopher,Ogulei,1.45,28
332,Moses,Oguti,3.29,38
999,Ambrose,Ogwal,1.49,40
1241,Ambrose,Ogwal,1.81,24
3152,David,Ogwal,3.8,32
932,Douglas,Ogwal,1.67,23
1916,Joseph,Ogwal,2.52,41
1749,Tonny,Ogwal,1.18,45
3115,Alfred,Ogwang,2.06,33
2268,Denis,Ogwang,2.1,26
528,Maxwel,Ogwang,3.41,21
27,Mike,Ogwang,3.82,24
2029,Steven,Ogwang,3.54,21
1971,Walter,Ogwang,3.95,25
2052,Aggrey,Ogweng,1.49,21
432,Isaac,Ogwok,2.32,22
3195,Salim,Ogyatum,2.34,45
1162,Isaac,Ojade,1.82,37
2053,Patrick,Ojakol,3.84,29
2182,Rogers,Ojambo,1.03,32
2143,Joel,Ojandu,2.65,32
969,Moses,Ojangole,2.28,21
1418,Anthony,Ojara,1.43,41
594,Christopher,Ojara,2.15,31
2094,Steven,Ojede,2.97,35
2107,Denis,Ojok,2.33,29
487,Denish,Ojok,2.19,24
1570,Mark,Ojok,2.48,44
601,Raphael,Ojok,2.21,31
2984,Robert,Ojok,2.59,39
1327,Charles,Ojuka,3.25,39
1732,Joram,Ojungo,2.99,25
2262,Gerald,Okabo,3.32,26
661,Innocent,Okabo,1.17,40
322,Simon,Okadapau,1.95,32
151,Isaac,Okale,3.77,40
17,Job,Okalebo,1.66,38
1449,Julius,Okalebo,3.95,24
2365,Vincent,Okanye,2.76,36
1173,Jaspher,Okao,2.6,43
1496,Julius,Okaronon,2.3,28
1148,Danmike,Okech,3.8,45
3202,Nelson,Okech,3.69,31
2686,Bob,Okello,2.43,40
1087,Bonniface,Okello,3.48,38
294,Brian,Okello,3.63,29
2294,Dan,Okello,1.23,26
2330,Denish,Okello,3.88,41
1994,Emmanuel,Okello,2.9,28
2186,Emmanuel,Okello,1.46,24
2318,Francis,Okello,3.94,39
127,Fred,Okello,3.51,44
1497,Isaac,Okello,3.49,27
1407,Isaac,Okello,2.14,23
2295,Jimmy,Okello,1.42,24
1499,Jimmy,Okello,1.57,32
1826,Job,Okello,3.78,44
2702,John,Okello,3.92,36
1578,John,Okello,2.13,29
1873,John,Okello,3.01,24
1232,Johnathan,Okello,2.13,45
219,Julius,Okello,3.74,28
961,Moses,Okello,3.19,39
2022,Norman,Okello,2.11,30
3190,Oscar,Okello,2.85,39
1470,Patrick,Okello,3.97,31
510,Paul,Okello,2.83,40
762,Paul,Okello,1.25,21
2696,Peter,Okello,3.1,36
3147,Samuel,Okello,3.36,22
396,Stephen,Okene,2.94,39
2206,Joel,Okeng,2.18,32
2261,Gladyse,Okenne,2.99,23
1673,Emmanuel,Okeny,1.96,32
2038,Watmon,Okeny,2.14,37
2221,Deo,Oketch,2.28,44
2028,Moses,Oketch,2.12,39
3163,Robert,Oketcho,3.65,20
3186,Stephen,Oketcho,3.27,21
548,Daniel,Okia,1.97,23
492,Emmanuel,Okia,1.17,28
1609,Solomon,Okidi,1.47,37
1104,Sunday,Okidi,2.26,21
2303,Jasper,Okino,1.57,42
2071,Gerald,Okipi,1.45,21
957,James,Okiring,3.54,35
1167,Aloysius,Okiror,3.71,23
289,Emmanuel,Okiror,2.58,32
2338,Jimmy,Okiror,3.48,31
963,Michael,Okiror,2.46,25
422,Vincent,Okiror,3.44,34
810,Tadeo,Okiru,2.61,44
929,Percy,Okittela,1.81,42
360,Isaac,Okolimong,1.46,25
1975,Brian,Okomira,2.91,25
816,Simon,Okongo,3.27,40
595,Jaspher,Okor,1.08,33
1795,Alex,Okori,1.92,27
2319,Phionah,Okori,1.57,44
1833,Ambrose,Okot,3.24,36
1296,Daniel,Okot,3.5,42
402,Josua,Okot,2.33,36
970,Oscar,Okot,1.17,29
1124,Ray,Okot,1.65,36
1278,Simon,Okot,3.92,27
133,Daniel,Okucu,3.17,26
1105,Leo,Okuja,3.4,43
23,Alex,Okula,2.92,30
1740,Clarra,Okulazu,1.63,20
1616,Gideon,Okulu,2.77,39
1840,Benson,Okumu,2.01,42
1548,John,Okumu,1.75,42
1085,Mark,Okumu,3.94,36
120,Morris,Okumu,1.52,25
513,Moreen,Okunduyo,1.49,34
3148,Cosmas,Okuni,3.6,40
1930,Jonathan,Okuni,2.53,24
968,Gusbert,Okurut,3.34,40
267,Jonathan,Okurut,1.56,21
2704,Manaseh,Okurut,2.15,22
2051,Samson,Okurut,1.27,23
337,Daniel,Okwalinga,1.67,40
2361,David,Okwanga,2.84,42
1525,Peter,Okwanga,1.31,34
1290,Moses,Okwangaluk,2.14,31
291,Pius,Okware,2.86,30
242,Robert,Okware,1.2,25
1718,Simon,Okware,2.09,26
714,Ambrose,Okwi,1.66,43
1689,Anthony,Okwii,1.01,40
1240,Micheal,Okwii,1.38,32
1200,Martin,Okwir,1,32
686,Alfred,Olaboro,3.15,37
3002,Jean,Olaki,3.13,44
356,Eva,Olanya,3.1,40
1028,Morris,Olanya,3.39,35
93,Ivan,Olar,2.37,29
618,Kizito,Olet,2.29,39
637,Philemon,Oliach,1,20
271,Faustine,Olinga,1.24,31
1458,Timothy,Olinga,3.27,43
2180,Bonny,Olobo,2.83,21
2820,Wilber,Oloka,2.49,34
712,Jaspher,Olong,1.43,37
1614,John,Olowo,2.75,23
3141,David,Oloya,1.24,39
1266,Tom,Oluk,3.13,20
2158,Francis,Oluka,3.19,24
2039,Nakirya,Oluka,3.67,36
1536,Robert,Olupot,1.05,31
3024,Boniface,Olwa,3.36,42
1860,James,Olwal,3.05,20
1481,Erikodi,Omaleke,2.16,41
1719,Benjamin,Omaluwa,3.06,24
515,Alexander,Omara,3.74,22
3061,Felix,Omara,3.84,23
951,Johnson,Omara,3.21,23
1558,Anthony,Omiat,2.17,24
211,Allan,Omoding,2.09,37
1010,Andrew,Omoding,1.83,31
1610,Emmanuel,Omoding,3.91,22
1729,Magall,Omoding,3.55,44
1844,Moses,Omoding,2.36,30
1216,Philip,Omoding,1.41,22
889,Rowell,Omoding,3.4,30
1928,Solomon,Omoding,1.8,27
914,Tom,Omoding,1.28,24
2212,James,Omuge,3.48,24
4,Peter,Omugen,3.76,45
2067,Shadrak,Omumwa,2.69,29
2008,Nicholas,Omus,2.51,40
407,Mark,Onanyang,3.62,34
103,Leonard,Onduri,2.78,31
748,Innocent,Onekalit,1.21,32
971,Chan,Onen,2.31,35
2046,Denis,Onen,1.58,40
1103,Joseph,Onen,2.93,25
789,Monday,Onesmasi,1.77,44
229,Jimmy,Ongalla,3.27,27
1318,Amos,Ongia,2.38,28
1890,George,Ongodia,2.52,28
726,Haron,Ongom,1.79,26
329,Lawrence,Ongom,3.27,37
2689,Morish,Ongom,2.27,38
1772,Joshua,Oniala,3.87,32
2163,Geofrey,Onyang,1.06,43
373,Moses,Onyanga,2.11,38
1698,Bosco,Onyango,3.02,35
2011,Eric,Onyango,3.7,26
1905,Pamela,Onyango,1.83,45
1135,Steven,Onyango,1.81,36
2006,Gladys,Onziru,2.49,27
1882,Patrick,Oola,3.67,45
1777,Stanley,Oonyu,3.86,45
1498,Isaac,Opaade,3.33,24
2358,Paul,Opeche,2.41,21
49,Leonard,Opeede,2.76,39
1943,Denis,Opendi,2.32,28
191,Geofrey,Openy,2.47,36
834,David,Opiko,2.47,29
94,Thomas,Opinya,1.2,27
3133,Benard,Opio,3.26,41
2342,Bruno,Opio,2.23,28
1277,Daniel,Opio,1.01,20
1567,Dickens,Opio,2.39,30
2682,Emmanuel,Opio,2.44,44
1847,Eneku,Opio,1.54,37
2050,Jackson,Opio,1.65,35
1678,Kennedy,Opio,3.26,37
556,Patrick,Opio,3.46,22
318,Paul,Opio,1.14,35
1435,Peter,Opio,2.87,28
376,Solomon,Opio,2.01,30
324,Stephen,Opio,2.77,35
425,Victor,Opio,1.77,28
2322,Denis,Opiyo,3.21,37
472,Denis,Opiyo,2.99,38
3085,Emmy,Opiyo,2.21,26
110,Stephen,Opiyo,2.3,29
960,Stephen,Opiyo,2.02,26
1022,Vincent,Opiyo,1.22,45
1478,Emmanuel,Opoka,3.67,29
1850,Godfrey,Opolot,2.09,24
516,James,Opolot,3.01,20
2044,John,Opolot,3.86,33
1679,Jonah,Opolot,2.91,42
839,Musa,Opolot,2.59,30
11,Jaspher,Orech,3.25,40
660,Daniel,Orena,1.33,42
1248,Fastine,Oriada,3.29,25
1007,Elias,Orikiriza,1.96,37
2305,Isaac,Orikiriza,3.88,40
2128,Rodgers,Orikiriza,3.26,22
1196,David,Oringan,3.5,38
784,Naboth,Orishaba,2.96,34
74,Shallon,Orishaba,1.99,42
696,Simon,Orishaba,2.27,33
1761,Ssoss,Orissa,2.9,41
117,Cris,Orom,1.16,43
2103,William,Orombi,2.26,28
628,Solomon,Oshabe,1.53,39
1247,Edward,Osilo,1.29,33
1243,Cuthbert,Osina,1.45,27
917,Earnest,Osinde,3.22,22
760,David,Osire,3.83,32
1300,Jonah,Osire,1.98,42
1599,David,Otai,3.45,40
1580,Pius,Otai,2.53,23
2205,Leo,Otaka,1.79,22
1086,Elizabeth,Otema,3.61,34
2684,Justine,Othieno,3.32,35
894,Vincent,Othieno,1.88,28
933,Lazarus,Otiang,3.74,41
1663,Alfred,Otim,2.44,43
544,Faustine,Otim,3.39,27
424,Innocent,Otim,1.48,26
313,Nathan,Otim,3.11,33
1724,Simon,Otim,2.2,27
2225,Wilson,Otimong,2.54,33
1593,Ambrose,Otimongo,1.73,24
345,John,Otoo,1.87,32
921,Tobby,Otoo,1.82,36
882,Sam,Otuko,2.5,32
1519,Rodgers,Otunga,3.71,22
2139,Daniel,Otwani,1.48,29
2129,David,Otwani,2.45,26
1877,Simon,Otwani,3.85,44
1122,Rodgers,Oucho,2.25,39
809,Richard,Oule,3.4,45
1517,Amos,Ouma,3.87,40
2114,Faustine,Ouma,1.11,27
1486,Joseph,Ouma,3.69,42
138,Kenneth,Ouma,3.62,44
1588,Peter,Ouma,2.95,27
1235,Amos,Oumo,3.32,37
417,Will,Oundo,1.56,35
758,Steven,Ouni,3.57,34
2309,Ronald,Owaruhanga,3.67,35
615,Gabriel,Owegngom,1.81,24
895,Kanoni,Owembabazi,1.66,32
3180,Charles,Owere,2.05,29
1603,Jimmy,Owilli,2.08,44
2308,Brian,Owino,2.48,28
1554,Fred,Owiny,1.67,28
62,Rodgers,Owomugisha,3.17,28
766,Donato,Owor,2.66,37
678,John,Owor,3.81,41
649,Steven,Owori,1.67,35
750,Mark,Owunyesiga,3.55,40
1014,Andrew,Oyana,2.17,21
1129,Jonan,Oyele,2.34,40
2086,Irene,Oyella,3.22,31
378,Gaspher,Oyengo,1.02,25
2018,Stephen,Oyet,1.46,38
901,Moses,Oyuu,2.69,31
401,Allan,Pallanda,3.97,24
1592,Chris,Pariyo,1.6,45
2102,Enid,Pedun,1.12,36
930,Winnie,Pinyoloya,2.22,21
1310,Emmy,Pithua,2.89,37
805,Felix,Piwanock,2.18,26
1625,Isaac,Police,3.6,20
42,Kasimu,Pulisi,3.72,29
1194,Constance,Raciwu,1.21,35
40,Barnabas,Rubagumya,1.87,31
2313,Kenneth,Rubangakene,1.99,37
1444,Vicent,Rubihayo,1.92,31
1746,Eric,Rugabirana,1.36,23
635,Benson,Rugumayo,1.1,28
2161,Albert,Rugunda,2.5,20
2197,Brian,Rukaari,3.9,34
545,Isaac,Rukiidi,2.36,23
1115,Boaz,Rukundo,3.49,39
1268,Gideon,Rukundo,1.12,25
471,Herbert,Rukundo,3.13,37
